# clock_trace bin2csv rows=1962 seqEnd=1962 dropped=0
seq,uptimeMs,utcEpoch,ppsCount,residualMs,holdoverMs,freqPpm,tempC,tempCorrPpm,qualityMs,state,ppsFresh,timeValid,tempComp,satellites
309,360373,1789969657,148,0,210632,-12.0211,42.80,-0.000,127,3,0,1,1,14
310,361373,1789969658,148,0,211632,-12.0211,42.80,-0.000,127,3,0,1,1,14
311,362374,1789969659,148,0,212633,-12.0211,42.80,-0.000,127,3,0,1,1,14
312,363374,1789969660,148,0,213633,-12.0211,42.80,-0.000,127,3,0,1,1,14
313,364376,1789969661,148,0,214635,-12.0211,42.80,-0.000,127,3,0,1,1,14
314,365376,1789969662,148,0,215635,-12.0211,42.80,-0.000,127,3,0,1,1,14
315,366377,1789969663,148,0,216636,-12.0211,42.80,-0.000,127,3,0,1,1,14
316,367377,1789969664,148,0,217636,-12.0211,42.80,-0.000,127,3,0,1,1,14
317,368377,1789969665,148,0,218636,-12.0211,42.80,-0.000,127,3,0,1,1,14
318,369377,1789969666,148,0,219636,-12.0211,42.80,-0.000,127,3,0,1,1,14
319,370378,1789969667,148,0,220637,-12.0211,42.80,-0.000,128,3,0,1,1,14
320,371378,1789969668,148,0,221637,-12.0211,42.80,-0.000,128,3,0,1,1,14
321,372379,1789969669,148,0,222638,-12.0211,42.80,-0.000,128,3,0,1,1,14
322,373379,1789969670,148,0,223638,-12.0211,42.80,-0.000,128,3,0,1,1,14
323,374379,1789969671,148,0,224638,-12.0211,42.80,-0.000,128,3,0,1,1,14
324,375380,1789969672,148,0,225639,-12.0211,42.80,-0.000,128,3,0,1,1,14
325,376380,1789969673,148,0,226638,-12.0211,42.80,-0.000,128,3,0,1,1,14
326,377380,1789969674,148,0,227639,-12.0211,42.80,-0.000,128,3,0,1,1,14
327,378381,1789969675,148,0,228639,-12.0211,42.80,-0.000,128,3,0,1,1,14
328,379381,1789969676,148,0,229640,-12.0211,42.80,-0.000,128,3,0,1,1,14
329,380381,1789969677,148,0,230640,-12.0211,42.80,-0.000,128,3,0,1,1,14
330,381381,1789969678,148,0,231640,-12.0211,42.80,-0.000,128,3,0,1,1,14
331,382382,1789969679,148,0,232641,-12.0211,42.80,-0.000,128,3,0,1,1,14
332,383382,1789969680,148,0,233640,-12.0211,42.80,-0.000,128,3,0,1,1,14
333,384383,1789969681,148,0,234642,-12.0211,42.80,-0.000,128,3,0,1,1,14
334,385383,1789969682,148,0,235641,-12.0211,42.80,-0.000,128,3,0,1,1,14
335,386383,1789969683,148,0,236641,-12.0211,42.80,-0.000,128,3,0,1,1,14
336,387383,1789969684,148,0,237642,-12.0211,42.80,-0.000,128,3,0,1,1,14
337,388383,1789969685,148,0,238642,-12.0211,42.80,-0.000,128,3,0,1,1,14
338,389383,1789969686,148,0,239642,-12.0211,42.80,-0.000,128,3,0,1,1,14
339,390384,1789969687,148,0,240642,-12.0211,42.80,-0.000,129,3,0,1,1,14
340,391385,1789969688,148,0,241644,-12.0211,42.80,-0.000,129,3,0,1,1,14
341,392385,1789969689,148,0,242644,-12.0211,42.80,-0.000,129,3,0,1,1,14
342,393386,1789969690,148,0,243645,-12.0211,42.80,-0.000,129,3,0,1,1,14
343,394386,1789969691,148,0,244645,-12.0211,42.80,-0.000,129,3,0,1,1,14
344,395387,1789969692,148,0,245646,-12.0211,42.80,-0.000,129,3,0,1,1,14
345,396388,1789969693,148,0,246647,-12.0211,42.80,-0.000,129,3,0,1,1,14
346,397388,1789969694,148,0,247647,-12.0211,42.80,-0.000,129,3,0,1,1,14
347,398389,1789969695,148,0,248647,-12.0211,42.80,-0.000,129,3,0,1,1,14
348,399389,1789969696,148,0,249648,-12.0211,42.80,-0.000,129,3,0,1,1,14
349,400390,1789969697,148,0,250649,-12.0211,42.80,-0.000,129,3,0,1,1,14
350,401391,1789969698,148,0,251650,-12.0211,42.80,-0.000,129,3,0,1,1,14
351,402391,1789969699,148,0,252650,-12.0211,42.80,-0.000,129,3,0,1,1,14
352,403393,1789969700,148,0,253652,-12.0211,42.80,-0.000,129,3,0,1,1,14
353,404393,1789969701,148,0,254652,-12.0211,42.80,-0.000,129,3,0,1,1,14
354,405393,1789969702,148,0,255652,-12.0211,42.80,-0.000,129,3,0,1,1,14
355,406394,1789969703,148,0,256653,-12.0211,42.80,-0.000,129,3,0,1,1,14
356,407394,1789969704,148,0,257652,-12.0211,42.80,-0.000,129,3,0,1,1,14
357,408394,1789969705,148,0,258653,-12.0211,42.80,-0.000,129,3,0,1,1,14
358,409395,1789969706,148,0,259654,-12.0211,42.80,-0.000,129,3,0,1,1,14
359,410395,1789969707,148,0,260654,-12.0211,42.80,-0.000,130,3,0,1,1,14
360,411396,1789969708,148,0,261655,-12.0211,42.80,-0.000,130,3,0,1,1,14
361,412396,1789969709,148,0,262655,-12.0211,42.80,-0.000,130,3,0,1,1,14
362,413398,1789969710,148,0,263657,-12.0211,42.80,-0.000,130,3,0,1,1,14
363,414398,1789969711,148,0,264657,-12.0211,42.80,-0.000,130,3,0,1,1,14
364,415399,1789969712,148,0,265657,-12.0211,42.80,-0.000,130,3,0,1,1,14
365,416400,1789969713,148,0,266659,-12.0211,42.80,-0.000,130,3,0,1,1,14
366,417400,1789969714,148,0,267659,-12.0211,42.80,-0.000,130,3,0,1,1,14
367,418400,1789969715,148,0,268659,-12.0211,42.80,-0.000,130,3,0,1,1,14
368,419402,1789969716,148,0,269660,-12.0211,42.80,-0.000,130,3,0,1,1,14
369,420403,1789969717,148,0,270662,-12.0211,42.80,-0.000,130,3,0,1,1,14
370,421404,1789969718,148,0,271663,-12.0211,42.80,-0.000,130,3,0,1,1,14
371,422405,1789969719,148,0,272663,-12.0211,42.80,-0.000,130,3,0,1,1,14
372,423405,1789969720,148,0,273664,-12.0211,42.80,-0.000,130,3,0,1,1,14
373,424406,1789969721,148,0,274665,-12.0211,42.80,-0.000,130,3,0,1,1,14
374,425406,1789969722,148,0,275665,-12.0211,42.80,-0.000,130,3,0,1,1,14
375,426406,1789969723,148,0,276665,-12.0211,42.80,-0.000,130,3,0,1,1,14
376,427406,1789969724,148,0,277665,-12.0211,42.80,-0.000,130,3,0,1,1,14
377,428407,1789969725,148,0,278666,-12.0211,42.80,-0.000,130,3,0,1,1,14
378,429407,1789969726,148,0,279666,-12.0211,42.80,-0.000,130,3,0,1,1,14
379,430407,1789969727,148,0,280666,-12.0211,42.80,-0.000,131,3,0,1,1,14
380,431407,1789969728,148,0,281666,-12.0211,42.80,-0.000,131,3,0,1,1,14
381,432408,1789969729,148,0,282667,-12.0211,42.80,-0.000,131,3,0,1,1,14
382,433408,1789969730,148,0,283667,-12.0211,42.80,-0.000,131,3,0,1,1,14
383,434408,1789969731,148,0,284667,-12.0211,42.80,-0.000,131,3,0,1,1,14
384,435408,1789969732,148,0,285666,-12.0211,42.80,-0.000,131,3,0,1,1,14
385,436410,1789969733,148,0,286669,-12.0211,42.80,-0.000,131,3,0,1,1,14
386,437410,1789969734,148,0,287669,-12.0211,42.80,-0.000,131,3,0,1,1,14
387,438411,1789969735,148,0,288669,-12.0211,42.80,-0.000,131,3,0,1,1,14
388,439411,1789969736,148,0,289670,-12.0211,42.80,-0.000,131,3,0,1,1,14
389,440411,1789969737,148,0,290670,-12.0211,42.80,-0.000,131,3,0,1,1,14
390,441411,1789969738,148,0,291670,-12.0211,42.80,-0.000,131,3,0,1,1,14
391,442411,1789969739,148,0,292669,-12.0211,42.80,-0.000,131,3,0,1,1,14
392,443411,1789969740,148,0,293670,-12.0211,42.80,-0.000,131,3,0,1,1,14
393,444411,1789969741,148,0,294670,-12.0211,42.80,-0.000,131,3,0,1,1,14
394,445412,1789969742,148,0,295671,-12.0211,42.80,-0.000,131,3,0,1,1,14
395,446412,1789969743,148,0,296671,-12.0211,42.80,-0.000,131,3,0,1,1,14
396,447414,1789969744,148,0,297673,-12.0211,42.80,-0.000,131,3,0,1,1,14
397,448414,1789969745,148,0,298672,-12.0211,42.80,-0.000,131,3,0,1,1,14
398,449414,1789969746,148,0,299673,-12.0211,42.80,-0.000,131,3,0,1,1,14
399,450415,1789969747,148,0,300674,-12.0211,42.80,-0.000,132,3,0,1,1,14
400,451415,1789969748,148,0,301674,-12.0211,42.80,-0.000,132,3,0,1,1,14
401,452416,1789969749,148,0,302675,-12.0211,42.80,-0.000,132,3,0,1,1,14
402,453417,1789969750,148,0,303676,-12.0211,42.80,-0.000,132,3,0,1,1,14
403,454418,1789969751,148,0,304677,-12.0211,42.80,-0.000,132,3,0,1,1,14
404,455418,1789969752,148,0,305676,-12.0211,42.80,-0.000,132,3,0,1,1,14
405,456418,1789969753,148,0,306677,-12.0211,42.80,-0.000,132,3,0,1,1,14
406,457418,1789969754,148,0,307676,-12.0211,42.80,-0.000,132,3,0,1,1,14
407,458419,1789969755,148,0,308678,-12.0211,42.80,-0.000,132,3,0,1,1,14
408,459419,1789969756,148,0,309678,-12.0211,42.80,-0.000,132,3,0,1,1,14
409,460420,1789969757,148,0,310679,-12.0211,42.80,-0.000,132,3,0,1,1,14
410,461420,1789969758,148,0,311679,-12.0211,43.80,-0.140,132,3,0,1,1,14
411,462421,1789969759,148,0,312680,-12.0211,42.80,-0.000,132,3,0,1,1,14
412,463421,1789969760,148,0,313680,-12.0211,42.80,-0.000,132,3,0,1,1,14
413,464421,1789969761,148,0,314680,-12.0211,42.80,-0.000,132,3,0,1,1,14
414,465421,1789969762,148,0,315680,-12.0211,42.80,-0.000,132,3,0,1,1,14
415,466421,1789969763,148,0,316680,-12.0211,42.80,-0.000,132,3,0,1,1,14
416,467421,1789969764,148,0,317680,-12.0211,42.80,-0.000,132,3,0,1,1,14
417,468421,1789969765,148,0,318680,-12.0211,42.80,-0.000,132,3,0,1,1,14
418,469422,1789969766,148,0,319681,-12.0211,42.80,-0.000,132,3,0,1,1,14
419,470423,1789969767,148,0,320682,-12.0211,42.80,-0.000,133,3,0,1,1,14
420,471423,1789969768,148,0,321682,-12.0211,42.80,-0.000,133,3,0,1,1,14
421,472424,1789969769,148,0,322683,-12.0211,42.80,-0.000,133,3,0,1,1,14
422,473424,1789969770,148,0,323683,-12.0211,42.80,-0.000,133,3,0,1,1,14
423,474426,1789969771,148,0,324685,-12.0211,42.80,-0.000,133,3,0,1,1,14
424,475426,1789969772,148,0,325685,-12.0211,42.80,-0.000,133,3,0,1,1,14
425,476427,1789969773,148,0,326686,-12.0211,42.80,-0.000,133,3,0,1,1,14
426,477428,1789969774,148,0,327687,-12.0211,42.80,-0.000,133,3,0,1,1,14
427,478428,1789969775,148,0,328686,-12.0211,42.80,-0.000,133,3,0,1,1,14
428,479429,1789969776,148,0,329688,-12.0211,42.80,-0.000,133,3,0,1,1,14
429,480431,1789969777,148,0,330690,-12.0211,42.80,-0.000,133,3,0,1,1,14
430,481432,1789969778,148,0,331691,-12.0211,42.80,-0.000,133,3,0,1,1,14
431,482434,1789969779,148,0,332693,-12.0211,42.80,-0.000,133,3,0,1,1,14
432,483435,1789969780,148,0,333694,-12.0211,42.80,-0.000,133,3,0,1,1,14
433,484436,1789969781,148,0,334695,-12.0211,42.80,-0.000,133,3,0,1,1,14
434,485436,1789969782,148,0,335695,-12.0211,42.80,-0.000,133,3,0,1,1,14
435,486436,1789969783,148,0,336695,-12.0211,42.80,-0.000,133,3,0,1,1,14
436,487437,1789969784,148,0,337696,-12.0211,42.80,-0.000,133,3,0,1,1,14
437,488437,1789969785,148,0,338696,-12.0211,42.80,-0.000,133,3,0,1,1,14
438,489437,1789969786,148,0,339696,-12.0211,42.80,-0.000,133,3,0,1,1,14
439,490439,1789969787,148,0,340698,-12.0211,42.80,-0.000,134,3,0,1,1,14
440,491439,1789969788,148,0,341698,-12.0211,42.80,-0.000,134,3,0,1,1,14
441,492439,1789969789,148,0,342698,-12.0211,42.80,-0.000,134,3,0,1,1,14
442,493440,1789969790,148,0,343699,-12.0211,42.80,-0.000,134,3,0,1,1,14
443,494440,1789969791,148,0,344699,-12.0211,42.80,-0.000,134,3,0,1,1,14
444,495440,1789969792,148,0,345699,-12.0211,42.80,-0.000,134,3,0,1,1,14
445,496440,1789969793,148,0,346698,-12.0211,42.80,-0.000,134,3,0,1,1,14
446,497441,1789969794,148,0,347700,-12.0211,42.80,-0.000,134,3,0,1,1,14
447,498441,1789969795,148,0,348700,-12.0211,42.80,-0.000,134,3,0,1,1,14
448,499441,1789969796,148,0,349700,-12.0211,42.80,-0.000,134,3,0,1,1,14
449,500441,1789969797,148,0,350699,-12.0211,42.80,-0.000,134,3,0,1,1,14
450,501443,1789969798,148,0,351702,-12.0211,42.80,-0.000,134,3,0,1,1,14
451,502444,1789969799,148,0,352703,-12.0211,42.80,-0.000,134,3,0,1,1,14
452,503447,1789969800,148,0,353706,-12.0211,42.80,-0.000,134,3,0,1,1,14
453,504447,1789969801,148,0,354706,-12.0211,42.80,-0.000,134,3,0,1,1,14
454,505448,1789969802,148,0,355707,-12.0211,42.80,-0.000,134,3,0,1,1,14
455,506448,1789969803,148,0,356707,-12.0211,42.80,-0.000,134,3,0,1,1,14
456,507449,1789969804,148,0,357708,-12.0211,42.80,-0.000,134,3,0,1,1,14
457,508450,1789969805,148,0,358709,-12.0211,42.80,-0.000,134,3,0,1,1,14
458,509450,1789969806,148,0,359709,-12.0211,42.80,-0.000,134,3,0,1,1,14
459,510451,1789969807,148,0,360710,-12.0211,42.80,-0.000,135,3,0,1,1,14
460,511452,1789969808,148,0,361711,-12.0211,42.80,-0.000,135,3,0,1,1,14
461,512453,1789969809,148,0,362712,-12.0211,42.80,-0.000,135,3,0,1,1,14
462,513453,1789969810,148,0,363712,-12.0211,42.80,-0.000,135,3,0,1,1,14
463,514455,1789969811,148,0,364713,-12.0211,42.80,-0.000,135,3,0,1,1,14
464,515455,1789969812,148,0,365714,-12.0211,42.80,-0.000,135,3,0,1,1,14
465,516455,1789969813,148,0,366714,-12.0211,42.80,-0.000,135,3,0,1,1,14
466,517456,1789969814,148,0,367715,-12.0211,42.80,-0.000,135,3,0,1,1,14
467,518457,1789969815,148,0,368716,-12.0211,42.80,-0.000,135,3,0,1,1,14
468,519457,1789969816,148,0,369716,-12.0211,42.80,-0.000,135,3,0,1,1,14
469,520457,1789969817,148,0,370716,-12.0211,42.80,-0.000,135,3,0,1,1,14
470,521457,1789969818,148,0,371716,-12.0211,42.80,-0.000,135,3,0,1,1,14
471,522458,1789969819,148,0,372717,-12.0211,42.80,-0.000,135,3,0,1,1,14
472,523458,1789969820,148,0,373717,-12.0211,42.80,-0.000,135,3,0,1,1,14
473,524459,1789969821,148,0,374718,-12.0211,42.80,-0.000,135,3,0,1,1,14
474,525459,1789969822,148,0,375718,-12.0211,42.80,-0.000,135,3,0,1,1,14
475,526459,1789969823,148,0,376718,-12.0211,42.80,-0.000,135,3,0,1,1,14
476,527459,1789969824,148,0,377718,-12.0211,42.80,-0.000,135,3,0,1,1,14
477,528459,1789969825,148,0,378718,-12.0211,42.80,-0.000,135,3,0,1,1,14
478,529459,1789969826,148,0,379718,-12.0211,42.80,-0.000,135,3,0,1,1,14
479,530460,1789969827,148,0,380719,-12.0211,42.80,-0.000,136,3,0,1,1,14
480,531460,1789969828,148,0,381719,-12.0211,42.80,-0.000,136,3,0,1,1,14
481,532460,1789969829,148,0,382719,-12.0211,42.80,-0.000,136,3,0,1,1,14
482,533460,1789969830,148,0,383718,-12.0211,42.80,-0.000,136,3,0,1,1,14
483,534461,1789969831,148,0,384720,-12.0211,42.80,-0.000,136,3,0,1,1,14
484,535463,1789969832,148,0,385722,-12.0211,42.80,-0.000,136,3,0,1,1,14
485,536464,1789969833,148,0,386723,-12.0211,42.80,-0.000,136,3,0,1,1,14
486,537464,1789969834,148,0,387723,-12.0211,42.80,-0.000,136,3,0,1,1,14
487,538464,1789969835,148,0,388723,-12.0211,42.80,-0.000,136,3,0,1,1,14
488,539465,1789969836,148,0,389724,-12.0211,42.80,-0.000,136,3,0,1,1,14
489,540466,1789969837,148,0,390725,-12.0211,42.80,-0.000,136,3,0,1,1,14
490,541466,1789969838,148,0,391725,-12.0211,42.80,-0.000,136,3,0,1,1,14
491,542468,1789969839,148,0,392727,-12.0211,42.80,-0.000,136,3,0,1,1,14
492,543468,1789969840,148,0,393727,-12.0211,42.80,-0.000,136,3,0,1,1,14
493,544468,1789969841,148,0,394727,-12.0211,42.80,-0.000,136,3,0,1,1,14
494,545469,1789969842,148,0,395728,-12.0211,42.80,-0.000,136,3,0,1,1,14
495,546471,1789969843,148,0,396730,-12.0211,42.80,-0.000,136,3,0,1,1,14
496,547471,1789969844,148,0,397730,-12.0211,42.80,-0.000,136,3,0,1,1,14
497,548471,1789969845,148,0,398730,-12.0211,42.80,-0.000,136,3,0,1,1,14
498,549471,1789969846,148,0,399730,-12.0211,42.80,-0.000,136,3,0,1,1,14
499,550473,1789969847,148,0,400732,-12.0211,42.80,-0.000,137,3,0,1,1,14
500,551473,1789969848,148,0,401731,-12.0211,42.80,-0.000,137,3,0,1,1,14
501,552474,1789969849,148,0,402733,-12.0211,42.80,-0.000,137,3,0,1,1,14
502,553474,1789969850,148,0,403733,-12.0211,42.80,-0.000,137,3,0,1,1,14
503,554476,1789969851,148,0,404735,-12.0211,42.80,-0.000,137,3,0,1,1,14
504,555477,1789969852,148,0,405736,-12.0211,42.80,-0.000,137,3,0,1,1,14
505,556478,1789969853,148,0,406737,-12.0211,42.80,-0.000,137,3,0,1,1,14
506,557478,1789969854,148,0,407737,-12.0211,42.80,-0.000,137,3,0,1,1,14
507,558478,1789969855,148,0,408737,-12.0211,42.80,-0.000,137,3,0,1,1,14
508,559478,1789969856,148,0,409737,-12.0211,42.80,-0.000,137,3,0,1,1,14
509,560479,1789969857,148,0,410738,-12.0211,42.80,-0.000,137,3,0,1,1,14
510,561481,1789969858,148,0,411740,-12.0211,42.80,-0.000,137,3,0,1,1,14
511,562482,1789969859,148,0,412741,-12.0211,42.80,-0.000,137,3,0,1,1,14
512,563482,1789969860,148,0,413741,-12.0211,42.80,-0.000,137,3,0,1,1,14
513,564482,1789969861,148,0,414741,-12.0211,42.80,-0.000,137,3,0,1,1,14
514,565482,1789969862,148,0,415741,-12.0211,42.80,-0.000,137,3,0,1,1,14
515,566483,1789969863,148,0,416742,-12.0211,42.80,-0.000,137,3,0,1,1,14
516,567484,1789969864,148,0,417743,-12.0211,42.80,-0.000,137,3,0,1,1,14
517,568484,1789969865,148,0,418743,-12.0211,42.80,-0.000,137,3,0,1,1,14
518,569485,1789969866,148,0,419744,-12.0211,42.80,-0.000,137,3,0,1,1,14
519,570487,1789969867,148,0,420746,-12.0211,42.80,-0.000,138,3,0,1,1,14
520,571489,1789969868,148,0,421748,-12.0211,42.80,-0.000,138,3,0,1,1,14
521,572489,1789969869,148,0,422748,-12.0211,42.80,-0.000,138,3,0,1,1,14
522,573490,1789969870,148,0,423749,-12.0211,42.80,-0.000,138,3,0,1,1,14
523,574490,1789969871,148,0,424749,-12.0211,42.80,-0.000,138,3,0,1,1,14
524,575490,1789969872,148,0,425749,-12.0211,42.80,-0.000,138,3,0,1,1,14
525,576491,1789969873,148,0,426750,-12.0211,42.80,-0.000,138,3,0,1,1,14
526,577493,1789969874,148,0,427752,-12.0211,42.80,-0.000,138,3,0,1,1,14
527,578493,1789969875,148,0,428752,-12.0211,42.80,-0.000,138,3,0,1,1,14
528,579493,1789969876,148,0,429752,-12.0211,42.80,-0.000,138,3,0,1,1,14
529,580493,1789969877,148,0,430752,-12.0211,42.80,-0.000,138,3,0,1,1,14
530,581494,1789969878,148,0,431753,-12.0211,42.80,-0.000,138,3,0,1,1,14
531,582494,1789969879,148,0,432753,-12.0211,42.80,-0.000,138,3,0,1,1,14
532,583494,1789969880,148,0,433753,-12.0211,42.80,-0.000,138,3,0,1,1,14
533,584494,1789969881,148,0,434753,-12.0211,42.80,-0.000,138,3,0,1,1,14
534,585494,1789969882,148,0,435753,-12.0211,42.80,-0.000,138,3,0,1,1,14
535,586495,1789969883,148,0,436753,-12.0211,42.80,-0.000,138,3,0,1,1,14
536,587495,1789969884,148,0,437753,-12.0211,42.80,-0.000,138,3,0,1,1,14
537,588495,1789969885,148,0,438754,-12.0211,42.80,-0.000,138,3,0,1,1,14
538,589495,1789969886,148,0,439754,-12.0211,42.80,-0.000,138,3,0,1,1,14
539,590497,1789969887,148,0,440756,-12.0211,42.80,-0.000,139,3,0,1,1,14
540,591497,1789969888,148,0,441756,-12.0211,42.80,-0.000,139,3,0,1,1,14
541,592497,1789969889,148,0,442755,-12.0211,42.80,-0.000,139,3,0,1,1,14
542,593498,1789969890,148,0,443756,-12.0211,42.80,-0.000,139,3,0,1,1,14
543,594499,1789969891,148,0,444758,-12.0211,42.80,-0.000,139,3,0,1,1,14
544,595499,1789969892,148,0,445758,-12.0211,42.80,-0.000,139,3,0,1,1,14
545,596499,1789969893,148,0,446757,-12.0211,42.80,-0.000,139,3,0,1,1,14
546,597500,1789969894,148,0,447759,-12.0211,42.80,-0.000,139,3,0,1,1,14
547,598500,1789969895,148,0,448759,-12.0211,42.80,-0.000,139,3,0,1,1,14
548,599500,1789969896,148,0,449759,-12.0211,42.80,-0.000,139,3,0,1,1,14
549,600502,1789969897,148,0,450761,-12.0211,42.80,-0.000,139,3,0,1,1,14
550,601502,1789969898,148,0,451761,-12.0211,42.80,-0.000,139,3,0,1,1,14
551,602504,1789969899,148,0,452763,-12.0211,42.80,-0.000,139,3,0,1,1,14
552,603504,1789969900,148,0,453762,-12.0211,42.80,-0.000,139,3,0,1,1,14
553,604505,1789969901,148,0,454764,-12.0211,42.80,-0.000,139,3,0,1,1,14
554,605505,1789969902,148,0,455764,-12.0211,42.80,-0.000,139,3,0,1,1,14
555,606505,1789969903,148,0,456764,-12.0211,42.80,-0.000,139,3,0,1,1,14
556,607506,1789969904,148,0,457765,-12.0211,42.80,-0.000,139,3,0,1,1,14
557,608506,1789969905,148,0,458765,-12.0211,42.80,-0.000,139,3,0,1,1,14
558,609507,1789969906,148,0,459766,-12.0211,42.80,-0.000,139,3,0,1,1,14
559,610508,1789969907,148,0,460767,-12.0211,42.80,-0.000,140,3,0,1,1,14
560,611510,1789969908,148,0,461769,-12.0211,42.80,-0.000,140,3,0,1,1,14
561,612510,1789969909,148,0,462769,-12.0211,42.80,-0.000,140,3,0,1,1,14
562,613511,1789969910,148,0,463769,-12.0211,42.80,-0.000,140,3,0,1,1,14
563,614511,1789969911,148,0,464770,-12.0211,42.80,-0.000,140,3,0,1,1,14
564,615511,1789969912,148,0,465770,-12.0211,42.80,-0.000,140,3,0,1,1,14
565,616511,1789969913,148,0,466770,-12.0211,42.80,-0.000,140,3,0,1,1,14
566,617511,1789969914,148,0,467770,-12.0211,42.80,-0.000,140,3,0,1,1,14
567,618511,1789969915,148,0,468770,-12.0211,42.80,-0.000,140,3,0,1,1,14
568,619512,1789969916,148,0,469770,-12.0211,42.80,-0.000,140,3,0,1,1,14
569,620512,1789969917,148,0,470771,-12.0211,42.80,-0.000,140,3,0,1,1,14
570,621513,1789969918,148,0,471772,-12.0211,42.80,-0.000,140,3,0,1,1,14
571,622513,1789969919,148,0,472772,-12.0211,41.80,0.140,140,3,0,1,1,14
572,623514,1789969920,148,0,473773,-12.0211,42.80,-0.000,140,3,0,1,1,14
573,624516,1789969921,148,0,474775,-12.0211,42.80,-0.000,140,3,0,1,1,14
574,625517,1789969922,148,0,475776,-12.0211,42.80,-0.000,140,3,0,1,1,14
575,626518,1789969923,148,0,476777,-12.0211,42.80,-0.000,140,3,0,1,1,14
576,627519,1789969924,148,0,477778,-12.0211,41.80,0.140,140,3,0,1,1,14
577,628520,1789969925,148,0,478778,-12.0211,42.80,-0.000,140,3,0,1,1,14
578,629520,1789969926,148,0,479779,-12.0211,42.80,-0.000,140,3,0,1,1,14
579,630523,1789969927,148,0,480782,-12.0211,41.80,0.140,141,3,0,1,1,14
580,631523,1789969928,148,0,481782,-12.0211,42.80,-0.000,141,3,0,1,1,14
581,632524,1789969929,148,0,482783,-12.0211,41.80,0.140,141,3,0,1,1,14
582,633524,1789969930,148,0,483783,-12.0211,42.80,-0.000,141,3,0,1,1,14
583,634526,1789969931,148,0,484785,-12.0211,42.80,-0.000,141,3,0,1,1,14
584,635526,1789969932,148,0,485785,-12.0211,41.80,0.140,141,3,0,1,1,14
585,636527,1789969933,148,0,486785,-12.0211,41.80,0.140,141,3,0,1,1,14
586,637528,1789969934,148,0,487787,-12.0211,42.80,-0.000,141,3,0,1,1,14
587,638529,1789969935,148,0,488788,-12.0211,42.80,-0.000,141,3,0,1,1,14
588,639530,1789969936,148,0,489789,-12.0211,42.80,-0.000,141,3,0,1,1,14
589,640530,1789969937,148,0,490788,-12.0211,41.80,0.140,141,3,0,1,1,14
590,641531,1789969938,148,0,491790,-12.0211,41.80,0.140,141,3,0,1,1,14
591,642531,1789969939,148,0,492789,-12.0211,41.80,0.140,141,3,0,1,1,14
592,643531,1789969940,148,0,493790,-12.0211,41.80,0.140,141,3,0,1,1,14
593,644531,1789969941,148,0,494790,-12.0211,41.80,0.140,141,3,0,1,1,14
594,645533,1789969942,148,0,495792,-12.0211,41.80,0.140,141,3,0,1,1,14
595,646533,1789969943,148,0,496791,-12.0211,42.80,-0.000,141,3,0,1,1,14
596,647534,1789969944,148,0,497792,-12.0211,42.80,-0.000,141,3,0,1,1,14
597,648535,1789969945,148,0,498794,-12.0211,41.80,0.140,141,3,0,1,1,14
598,649535,1789969946,148,0,499794,-12.0211,41.80,0.140,141,3,0,1,1,14
599,650535,1789969947,148,0,500794,-12.0211,41.80,0.140,142,3,0,1,1,14
600,651536,1789969948,148,0,501795,-12.0211,41.80,0.140,142,3,0,1,1,14
601,652537,1789969949,148,0,502796,-12.0211,42.80,-0.000,142,3,0,1,1,14
602,653537,1789969950,148,0,503796,-12.0211,42.80,-0.000,142,3,0,1,1,14
603,654537,1789969951,148,0,504796,-12.0211,41.80,0.140,142,3,0,1,1,14
604,655537,1789969952,148,0,505796,-12.0211,42.80,-0.000,142,3,0,1,1,14
605,656537,1789969953,148,0,506795,-12.0211,42.80,-0.000,142,3,0,1,1,14
606,657537,1789969954,148,0,507796,-12.0211,41.80,0.140,142,3,0,1,1,14
607,658537,1789969955,148,0,508796,-12.0211,41.80,0.140,142,3,0,1,1,14
608,659539,1789969956,148,0,509798,-12.0211,41.80,0.140,142,3,0,1,1,14
609,660541,1789969957,148,0,510800,-12.0211,42.80,-0.000,142,3,0,1,1,14
610,661541,1789969958,148,0,511800,-12.0211,41.80,0.140,142,3,0,1,1,14
611,662543,1789969959,148,0,512802,-12.0211,41.80,0.140,142,3,0,1,1,14
612,663543,1789969960,148,0,513802,-12.0211,41.80,0.140,142,3,0,1,1,14
613,664544,1789969961,148,0,514803,-12.0211,42.80,-0.000,142,3,0,1,1,14
614,665544,1789969962,148,0,515803,-12.0211,42.80,-0.000,142,3,0,1,1,14
615,666545,1789969963,148,0,516804,-12.0211,41.80,0.140,142,3,0,1,1,14
616,667545,1789969964,148,0,517804,-12.0211,42.80,-0.000,142,3,0,1,1,14
617,668545,1789969965,148,0,518804,-12.0211,41.80,0.140,142,3,0,1,1,14
618,669545,1789969966,148,0,519804,-12.0211,41.80,0.140,142,3,0,1,1,14
619,670545,1789969967,148,0,520804,-12.0211,41.80,0.140,143,3,0,1,1,14
620,671546,1789969968,148,0,521805,-12.0211,41.80,0.140,143,3,0,1,1,14
621,672546,1789969969,148,0,522805,-12.0211,42.80,-0.000,143,3,0,1,1,14
622,673547,1789969970,148,0,523806,-12.0211,41.80,0.140,143,3,0,1,1,14
623,674548,1789969971,148,0,524806,-12.0211,41.80,0.140,143,3,0,1,1,14
624,675548,1789969972,148,0,525807,-12.0211,41.80,0.140,143,3,0,1,1,14
